,Unnamed: 0.2,Unnamed: 0,level_0,index,Unnamed: 0.1,Unnamed: 0.1.1,id,author_id,text,hashtags,created_at,geo,like_count,quote_count,reply_count,retweet_count,possibly_sensitive,text_normalized,cluster,distance_from_level_1_centroid,sub_cluster,distance_from_level_2_centroid,emotion,emotion_score,Actionability
10167,10167,10167,6796,8954,9126,9126,1.39E+18,15933148,"Explore the history of 12 Mile Coulee Park by viewing the publication Archeology and Calgary’s Parks (download here https://t.co/YDWNADD0CE) 

Or by visiting: https://t.co/7hdOmbozSc 

4/5 https://t.co/xbYDBBqMv5",,2021-04-22T15:57:28.000Z,,8,0,1,4,FALSE,explore the history of 12 mile coulee park by viewing the publication archeology and calgarys parks (download here ) or by visiting  4/5 ,13,1.059609294,8,0.972219408,joy,0.938260496,F
1248,1248,1248,6824,8987,9159,9159,1.39E+18,365249229,Opened Garbage in a Park request via iphone at 6901 Livingstone Dr SW https://t.co/y7RBHrr0eD. Trash bin by bike path adjacent to kingfisher picnic site in north glenmore park full and bags and trash surrounding on ground. https://t.co/GrNMTv8KBP,,2021-04-22T01:01:01.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-114.1332334, 50.98901822]}, 'place_id': '53504716d445dcad'}",0,0,0,0,FALSE,opened garbage in a park request via iphone at 6901 livingstone dr sw . trash bin by bike path adjacent to kingfisher picnic site in north glenmore park full and bags and trash surrounding on ground. ,1,1.051381588,5,0.840497077,anger,0.471490592,T
918,918,918,2187,2782,2826,2826,1.42E+18,9.85E+17,"City of Calgary trying to sell off parks. 

Unreal. https://t.co/QSwxvj276n",,2021-07-26T15:40:16.000Z,,0,1,0,0,FALSE,city of calgary trying to sell off parks. unreal. ,1,0.845390856,0,1.000175476,sadness,0.578102529,T
3905,3905,3905,15067,20112,20562,8563,1.44E+18,1.18E+18,STOLEN - Orange Unknown in Downtown https://t.co/Rv3PIkmkYS #yycbike,#yycbike,2021-09-16T16:24:47.000Z,,0,0,0,0,FALSE,stolen - orange unknown in downtown,4,1.062012553,4,0.899432898,fear,0.980973303,T
8181,8181,8181,9108,12101,12339,340,1.50E+18,3000598092,"2031 #yycbike trips were counted on street on Mon Feb 28

Busiest:
5th St Underpass: 816
8th Ave at 8th St SW: 415
5th St and 4th Ave: 195",#yycbike,2022-03-01T14:24:55.000Z,,0,0,0,0,FALSE,2031 yycbike trips were counted on street on mon feb 28busiest5th st underpass 8168th ave at 8th st sw 4155th st and 4th ave 195,11,0.83737874,11,1.009516954,joy,0.601047099,T
2936,2936,2936,10493,13966,14285,2286,1.48E+18,11818112,The Bow at night. Cranston hill was amazingly sketchy. #yycbike https://t.co/OSwb51U8em,#yycbike,2022-01-16T06:44:23.000Z,,5,0,0,0,FALSE,the bow at night. cranston hill was amazingly sketchy.,3,1.061362505,4,1.071081996,surprise,0.427070171,F
2164,2164,2164,10993,14655,14991,2992,1.48E+18,1.25E+18,"Can anyone help with the last $764?

If we can’t reach that, we won’t be able to go to the stores before the close &amp; can’t do outreach until Monday night 😔

See donation info in tweet👇#yycroads #NewYear #yyc 

@Crackmacs @Hell_Berta @CraftyGal65 @LoisRobb1 @TheQuiltLamb #yyccc https://t.co/r1NKYX8Uw6",#yycroads #NewYear #yyc #yyccc,2022-01-01T00:37:16.000Z,,6,2,1,6,FALSE,"can anyone help with the last $764?if we cant reach that, we wont be able to go to the stores before the close &amp; cant do outreach until monday night see donation info in tweetyycroads",2,1.104033232,5,0.979919016,joy,0.992263317,F
189,189,189,15222,20316,20769,8770,1.44E+18,305934244,"Happy Monday! Starting the week off with an interesting fun fact! 

#career #careercounselling #yyc #yyclocal #yycbusiness #yycliving #yycnow #yyclife #resume #funfact #yycsmallbusiness #kensington  #loveyyc #calgarybuzz #Canada #alberta #Calgary #ontario #toronto #bc https://t.co/jfW5JLh8QL",#career #careercounselling #yyc #yyclocal #yycbusiness #yycliving #yycnow #yyclife #resume #funfact #yycsmallbusiness #kensington #loveyyc #calgarybuzz #Canada #alberta #Calgary #ontario #toronto #bc,2021-09-13T15:00:43.000Z,,1,0,0,1,FALSE,happy monday! starting the week off with an interesting fun fact!,0,1.087028027,3,0.940143108,joy,0.99834764,F
3375,3375,3375,9251,12288,12534,535,1.50E+18,18984207,CRASHED in the SE on Deerfoot Tr. Multiple incidents affecting both directions between Barlow Tr and Stoney Tr SE. #ExpectDelays #yyc #yyctraffic #yycroads #abroads #660traffic https://t.co/zWV4NBgInE,#ExpectDelays #yyc #yyctraffic #yycroads #abroads #660traffic,2022-02-24T15:24:49.000Z,,0,0,0,0,FALSE,crashed in the se on deerfoot tr. multiple incidents affecting both directions between barlow tr and stoney tr se.,3,0.941065252,9,1.155113339,fear,0.976829231,F
7669,7669,7669,6202,8121,8270,8270,1.39E+18,9.79E+17,"It's the episode where the Guide goes from being statutory, to non-statutory to... an outline of city planning best practices for admin to consult during local area planning. #yyc #yyccc #calgary #yycplan 

https://t.co/WfIrhF3Oz2",#yyc #yyccc #calgary #yycplan,2021-05-06T13:09:20.000Z,,3,1,0,3,FALSE,"it's the episode where the guide goes from being statutory, to non-statutory to... an outline of city planning best practices for admin to consult during local area planning.",8,1.009856224,16,0.886483073,joy,0.949024856,F
3431,3431,3431,904,1145,1163,1163,1.43E+18,365249229,Opened Garbage in a Park request via iphone at 138 Covewood Ci NE https://t.co/0F2661A9Ec. Coventry hills park. broken glass on bike lane. https://t.co/871b5kOn6Y,,2021-08-21T14:57:50.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-114.04432472, 51.16860059]}, 'place_id': '53504716d445dcad'}",0,0,0,0,FALSE,opened garbage in a park request via iphone at 138 covewood ci ne . coventry hills park. broken glass on bike lane. ,3,0.961372554,10,0.96246475,fear,0.66369015,T
5448,5448,5448,5261,6864,6977,6977,1.40E+18,237043493,Residential speed limits are being lowered in Calgary on May 31 - make sure you slow down (and understand how getting a speeding ticket can impact your insurance): https://t.co/cFehxsr0t2 #Speeding #Alberta #YYC #Calgary #YYCLiving,#Speeding #Alberta #YYC #Calgary #YYCLiving,2021-05-25T22:11:00.000Z,,0,0,0,1,FALSE,residential speed limits are being lowered in calgary on may 31 - make sure you slow down (and understand how getting a speeding ticket can impact your insurance),7,0.92337507,6,1.025389433,joy,0.990565419,F
9142,9142,9142,9597,12729,12992,993,1.49E+18,1.48E+18,"BIKE RECOVERY: ""An awesome Bike Index user spotted the bike in downtown Calgary and with the help of CPS seized it. They returned the bike directly to our house. My teenage boy was stoked!"" #bikeyyc  https://t.co/2hr5YwRFBh",#bikeyyc,2022-02-13T20:28:38.000Z,,0,0,0,0,FALSE,"bike recovery ""an awesome bike index user spotted the bike in downtown calgary and with the help of cps seized it. they returned the bike directly to our house. my teenage boy was stoked!""",12,0.926566839,11,0.813551903,fear,0.93273747,F
8591,8591,8591,12202,16249,16641,4642,1.46E+18,80638557,"People from Bloomington, Indiana may recognize the bike map infographics because Bloomington got them from Richmond. I spotted them in the Albuquerque map, but they got them from Calgary’s bike map. I wanted to expand the image of bikes, hence the recumbent and cargo bike photos. https://t.co/PQjzNziu8u",,2021-11-28T15:06:12.000Z,,0,0,0,0,FALSE,"people from bloomington, indiana may recognize the bike map infographics because bloomington got them from richmond. i spotted them in the albuquerque map, but they got them from calgarys bike map. i wanted to expand the image of bikes, hence the recumbent and cargo bike photos. ",12,1.023710608,2,0.804007769,joy,0.958289087,F
8294,8294,8294,5011,6518,6627,6627,1.40E+18,3000598092,"6428 #yycbike trips were counted on street on Sat May 29

Busiest:
5th at CPR: 1240
5th and 5th: 921
3rd SE and 12th: 902
*Incomplete Data",#yycbike,2021-05-30T12:32:48.000Z,,0,0,0,0,FALSE,6428 yycbike trips were counted on street on sat may 29busiest5th at cpr 12405th and 5th 9213rd se and 12th 902*incomplete data,11,0.844342291,15,1.323071718,sadness,0.821824133,T
2534,2534,2534,6528,8569,8733,8733,1.39E+18,36400467,RT @yyctransport: ALERT:  Emergency services have been called to help a cyclist involved in an incident on Richmond Rd and 17 Ave SW. Please go slow and watch for fellow Calgarians..   #yyctraffic #yycroads,#yyctraffic #yycroads,2021-04-28T16:43:44.000Z,,1,0,0,0,FALSE, alert  emergency services have been called to help a cyclist involved in an incident on richmond rd and 17 ave sw. please go slow and watch for fellow calgarians..,3,0.888238013,1,1.15130651,fear,0.966330767,T
10162,10162,10162,10615,14137,14461,2462,1.48E+18,80623746,#WednesdayWordsOfWisdom #BeRelentless #YYC #YYCRealtor #YYCRealEstate #realestateagent #realtor #Calgary #lifeisgood #itsagreatdaytobealive #CREB #yyc #calgary #calgaryrealestate #realtor #realestate #yycliving #yycnow... https://t.co/KEZe3hUYdq https://t.co/S6DfNyebdS,#WednesdayWordsOfWisdom #BeRelentless #YYC #YYCRealtor #YYCRealEstate #realestateagent #realtor #Calgary #lifeisgood #itsagreatdaytobealive #CREB #yyc #calgary #calgaryrealestate #realtor #realestate #yycliving #yycnow,2022-01-12T16:01:15.000Z,,0,0,0,0,FALSE,wednesdaywordsofwisdom berelentless yyc yycrealtor yycrealestate realestateagent realtor calgary lifeisgood itsagreatdaytobealive creb yyc calgary calgaryrealestate realtor realestate yycliving yycnow...  ,13,1.090166926,8,0.964715004,joy,0.804513514,F
3017,3017,3017,1083,1351,1373,1373,1.43E+18,18984207,The incident on WB McKnight has been CLEARED. #yyctraffic #yycroads,#yyctraffic #yycroads,2021-08-18T21:37:48.000Z,,0,0,0,0,FALSE,the incident on wb mcknight has been cleared.,3,1.092540026,5,1.318775296,joy,0.519031644,F
5430,5430,5430,6725,8843,9012,9012,1.39E+18,16808334,"If this gloomy Calgary “spring” morning has got you down there’s still time to register for our virtual bike event at 10:00am. Join us for some bike maintenance tips and learn more about bike safety and Calgary’s great pathway networks.

https://t.co/iKBdeP90C1",,2021-04-24T14:27:16.000Z,,7,0,0,4,FALSE,if this gloomy calgary spring morning has got you down theres still time to register for our virtual bike event at 1000am. join us for some bike maintenance tips and learn more about bike safety and calgarys great pathway networks.,7,0.881330907,5,0.959418416,sadness,0.998720944,F
6871,6871,6871,368,467,471,471,1.43E+18,52450949,"Author Q&amp;A about the new Parks Pat Mysteries #reading #books #mystery #yyc @calgaryparks @cityofcalgary

https://t.co/91WINb4Id2",#reading #books #mystery #yyc,2021-09-02T00:46:25.000Z,,0,0,0,0,TRUE,author q&amp;a about the new parks pat mysteries,8,1.037805319,9,1.276492119,fear,0.507349849,F
8678,8678,8678,5529,7236,7361,7361,1.39E+18,1549689949,"Explore Inglewood by bike! Pearce Estate Park, the River Passage art installation, Nellie Breen Playground &amp; Inglewood Bird Sanctuary await! Note: bikes are not permitted in the bird sanctuary so you should bring a bike lock. https://t.co/DBEtR7LIko #yycparks #inglewood https://t.co/Q0h976OoOe",#yycparks #inglewood,2021-05-19T01:30:03.000Z,,0,1,0,1,FALSE,"explore inglewood by bike! pearce estate park, the river passage art installation, nellie breen playground &amp; inglewood bird sanctuary await! note bikes are not permitted in the bird sanctuary so you should bring a bike lock.",12,0.934764862,4,0.427046597,joy,0.694860995,F
7542,7542,7542,11262,14997,15341,3342,1.47E+18,4027469234,"Loading up the next Laser Cutting job. 
⁠
How can we help you make the perfect cut?⁠

⁣🚀 Quotes: https://t.co/3H8KkyFXad⁠

#waterjetcutting #lasercut #lasercutting #laserequation #shanekeller #yyc #yycmanufacturing #calgary #yycbusiness #yycmanufacturer #yycliving #yycnow https://t.co/YQSPie1ZD8",#waterjetcutting #lasercut #lasercutting #laserequation #shanekeller #yyc #yycmanufacturing #calgary #yycbusiness #yycmanufacturer #yycliving #yycnow,2021-12-22T15:02:10.000Z,,0,0,0,0,FALSE,loading up the next laser cutting job. how can we help you make the perfect cut? quotes,8,1.064592004,15,1.132285237,joy,0.997102439,F
1421,1421,1421,7291,9601,9790,9790,1.38E+18,1.05E+18,Sure hope the plan is to allow Cannabis in Calgary parks too! #yyccc #cannabiscommunity https://t.co/TAAexP2xk0,#yyccc #cannabiscommunity,2021-04-12T22:54:39.000Z,,1,0,0,0,FALSE,sure hope the plan is to allow cannabis in calgary parks too!,1,0.796159208,7,0.911968708,joy,0.993155181,T
6062,6062,6062,6117,8005,8152,8152,1.39E+18,1354634546,If anyone has info or can help! #yyc #yycbike https://t.co/beJwGmbe8V,#yyc #yycbike,2021-05-07T20:09:15.000Z,,0,0,0,1,FALSE,if anyone has info or can help!,8,1.041307807,2,0.779804707,joy,0.753512084,F
3503,3503,3503,1631,2051,2082,2082,1.42E+18,18984207,"Overnight until 6 AM in the NW, reconstruction ties up traffic at John Laurie Blvd &amp; Shaganappi Tr. #yyctraffic #yycroads",#yyctraffic #yycroads,2021-08-07T02:08:22.000Z,,0,0,0,0,FALSE,"overnight until 6 am in the nw, reconstruction ties up traffic at john laurie blvd &amp; shaganappi tr.",3,1.018023849,12,0.992477953,fear,0.725846171,F
2557,2557,2557,537,685,694,694,1.43E+18,365249229,"Opened Debris - Street, Sidewalk, Boulevard request via iphone at 1720 Westmount Rd NW https://t.co/upcxrO36oV. Trees down to low can't bike or walk gotta go under branches. https://t.co/EbGizXvrqB",,2021-08-29T02:35:12.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-114.09938021, 51.05247484]}, 'place_id': '53504716d445dcad'}",0,0,0,0,FALSE,"opened debris - street, sidewalk, boulevard request via iphone at 1720 westmount rd nw . trees down to low can't bike or walk gotta go under branches. ",3,0.956187189,1,1.171548486,fear,0.855242014,T
3318,3318,3318,240,303,306,306,1.43E+18,50172630,"Crash - Accident Today ALERT: Traffic incident on 80 Ave and Marthas Wy NE. #yyctraffic #yycroads
https://t.co/yveAG3zTvf",#yyctraffic #yycroads,2021-09-04T13:18:50.000Z,,0,0,0,0,TRUE,crash - accident today alert traffic incident on 80 ave and marthas wy ne.,3,0.987112641,9,1.106450915,fear,0.982211888,T
8958,8958,8958,374,476,481,481,1.43E+18,7.71E+17,"Back 2 School with Bike and Brew! ""To prove to dad I'm not a fool"" 

@dakine @kavu @foxmtb
#backtoschool #yyc #yycnow #supportlocalyyc @ Bike and Brew https://t.co/YmjGBNkjft",#backtoschool #yyc #yycnow #supportlocalyyc,2021-09-01T22:02:24.000Z,,0,0,0,0,FALSE,"back 2 school with bike and brew! ""to prove to dad i'm not a fool""   backtoschool yyc yycnow supportlocalyyc @ bike and brew ",12,0.907018721,8,0.721954465,anger,0.819709539,F
3029,3029,3029,3748,4801,4886,4886,1.41E+18,18984207,"Overnight until 5 AM in the south, paving slows traffic on Macleod Tr from 75th Ave to Canyon Meadows Dr. #yyctraffic #yycroads",#yyctraffic #yycroads,2021-06-24T04:03:32.000Z,,1,0,0,2,FALSE,"overnight until 5 am in the south, paving slows traffic on macleod tr from 75th ave to canyon meadows dr.",3,1.04673636,5,1.330474377,fear,0.875877857,F
7664,7664,7664,7115,9374,9559,9559,1.38E+18,2952932040,"Have you ever had someone come up to you and ask you what a field show is? Check out our newest blog post for a quick explanation and some great examples!
https://t.co/qdLQMH8J4r

#yyc #yycarts #yycyouth #yycnow #yycliving #marchingband #fitnessfun #fitnessroutine #BeBandReady https://t.co/83mqsPIuHX",#yyc #yycarts #yycyouth #yycnow #yycliving #marchingband #fitnessfun #fitnessroutine #BeBandReady,2021-04-15T23:30:02.000Z,,3,0,0,1,FALSE,have you ever had someone come up to you and ask you what a field show is? check out our newest blog post for a quick explanation and some great examples!,8,1.039284468,16,0.882021189,joy,0.997098446,F
9097,9097,9097,8253,10914,11128,11128,1.37E+18,1270653338,"BIKE RECOVERY: ""Calgary Peace Officers saw it downtown and used Bike Index to look up my information to bring it back! It has some new tattoos on it but I'm so happy and thankful it's back!"" @BikeIndexCalg #bikeyyc @apollo_bicycles https://t.co/QsMiU4wjIR",#bikeyyc,2021-03-21T19:54:53.000Z,,3,0,0,27,FALSE,"bike recovery ""calgary peace officers saw it downtown and used bike index to look up my information to bring it back! it has some new tattoos on it but i'm so happy and thankful it's back!""",12,0.918322742,11,0.741220891,joy,0.997262239,T
9322,9322,9322,2223,2832,2876,2876,1.42E+18,1354634546,Damn! Imagine being that far ahead that the other competitors forgot you were in the race AND ahead of them. Congrats to Kiesenhofer! Well done! 👍🏻👍🏻 #yycbike #yegbike https://t.co/ywquDOB0SN,#yycbike #yegbike,2021-07-25T20:23:30.000Z,,12,2,0,1,FALSE,damn! imagine being that far ahead that the other competitors forgot you were in the race and ahead of them. congrats to kiesenhofer! well done!,12,1.009863257,12,0.972418904,sadness,0.942789912,F
