,Unnamed: 0,id,author_id,text,hashtags,created_at,geo,like_count,quote_count,reply_count,retweet_count,possibly_sensitive,Actionability
16019,4020,1.47E+18,4337689454,"EGGNOG is available for a LIMITED TIME in store at our Marda Loop and 69th Avenue SW locations!!!

✨ Hot delicious Eggnog topped with Whipped Cream and a Sprinkle of Nutmeg ✨

#chocolate #yyc #yycliving #yyctoday #yycnow #yyceats #masterchocolat https://t.co/ZO2EG5iFaw",#chocolate #yyc #yycliving #yyctoday #yycnow #yyceats #masterchocolat,2021-12-09T13:02:29.000Z,,1,0,0,1,FALSE,F
1617,1617,1.43E+18,9.84E+17,"ZAMii says, Bee-thankful. ZAMii's sunflowers are visited daily by his little friends. What a joy. #honeybee #honeybees #ZENwithZAMii #yycliving @ Calgary, Alberta https://t.co/uxf6EAjZRv",#honeybee #honeybees #ZENwithZAMii #yycliving,2021-08-14T15:26:13.000Z,,0,0,0,0,FALSE,F
8371,8371,1.39E+18,69941209,Soaking in the spring rays. #yycbike #lookmomnohands https://t.co/uAfU7ev2hr,#yycbike #lookmomnohands,2021-05-04T19:00:38.000Z,,11,0,0,0,FALSE,F
16706,4707,1.46E+18,402942447,Anyone in #yycbike looking for a large Trek Farley 5? We have a few that are unspoken for. DM me and I’ll hook you up. https://t.co/O2uzepQzBH,#yycbike,2021-11-26T16:19:07.000Z,{'place_id': '53504716d445dcad'},7,0,1,2,FALSE,F
2493,2493,1.42E+18,1.18E+18,STOLEN - Purple Specialized Myka in Banff Trail https://t.co/thoKsZZR1s #yycbike,#yycbike,2021-07-30T22:35:25.000Z,,0,0,0,0,FALSE,A
9268,9268,1.38E+18,90990365,At least I rode my bike down there to find out they're not taking walk-ins so I got a #yycBike out of it on a sunny day. There are a whole bunch of temporary bike racks on Stephen Ave across from the line.,#yycBike,2021-04-20T17:45:57.000Z,,0,0,0,0,FALSE,F
18943,6944,1.45E+18,1.02E+18,"As Mayor, I would work in close partnership with Calgary Parks and Recreation, and these valued organizations, to ensure their ongoing viability.

Calgarians can support these attractions by attending (many are open through the winter); donating; and volunteering 3/ #yyccc #yyc",#yyccc #yyc,2021-10-15T14:26:33.000Z,,8,0,1,2,FALSE,F
3078,3078,1.42E+18,2986392146,"Feel like you need to recharge? We can help!

Call us today to book your next appointment

#YYC #YYCHealth #YYCMassage #YYCLiving https://t.co/D3pUL2wn1f",#YYC #YYCHealth #YYCMassage #YYCLiving,2021-07-22T17:08:27.000Z,,1,0,0,1,FALSE,F
21014,9015,1.44E+18,1.27E+18,@TomBabin Have you counted the number of bikes using bike lanes in Calgary during the winter/inclement weather months?,,2021-09-10T15:22:09.000Z,,0,0,1,0,,A
18883,6884,1.45E+18,494448069,"It’s a beautiful autumn day in @RockyViewCounty !
With so much construction on the #yyc ring road, it sure isn’t safe enough for all the cyclist out enjoying Springbank! 
Hope there is a long term plan for bike lanes or wide shoulders for all the cyclists/walkers out here! https://t.co/hyqAgBOEvZ",#yyc,2021-10-16T19:22:51.000Z,,7,0,0,0,FALSE,F
8487,8487,1.39E+18,1.35E+18,"Be sure to tune in tonight for my exclusive interview with FCM Magazine on their Facebook (FCM - Canada's Multicultural Media)! 

#Zane4Mayor #IBelieveInCalgary #YYC #YYCcc #Calgary #YYCLiving #YYCNow #LifeInCalgary #FilCanMedia #FCMMagazine #FCMLive https://t.co/lHopdXfv9s",#Zane4Mayor #IBelieveInCalgary #YYC #YYCcc #Calgary #YYCLiving #YYCNow #LifeInCalgary #FilCanMedia #FCMMagazine #FCMLive,2021-05-02T20:33:25.000Z,{'place_id': '53504716d445dcad'},3,1,0,0,FALSE,F
13104,1105,1.49E+18,69941209,"Today is #WinterBikeToWorkDay, Alberta! Hop on your bike and enjoy the day! #yycbike #yegbike https://t.co/TlpHOYXXE8",#WinterBikeToWorkDay #yycbike #yegbike,2022-02-11T13:40:26.000Z,,43,2,1,6,FALSE,F
20344,8345,1.44E+18,1.16E+18,"Not my first time biking to Cochrane, but my first time on a cargo bike! This is the furthest from home I've been, and I'm really pleased about it.
Also my car is in the shop.
#yycbike https://t.co/mdYgHXbyIT",#yycbike,2021-09-20T19:15:54.000Z,,43,0,4,2,FALSE,F
13628,1629,1.49E+18,470062345,"I am not a person who hates a lot. It is a principle of mine to try to see the ""Good"" in everything. However, I hate having to clean the stove. Luckily for me, my hate of a dirty stove runs to the core of my being. #yyclife #yycliving #BeingDad #BeingMarried https://t.co/QxOkH7dj6Y",#yyclife #yycliving #BeingDad #BeingMarried,2022-01-30T23:52:15.000Z,,0,0,0,0,FALSE,F
4617,4617,1.41E+18,18982486,"Advisories are in effect for Rocky View and Foothills Counties, as well as all through the mountain parks area. https://t.co/YO1ga6Vqb0",,2021-06-28T18:34:27.000Z,,3,0,0,2,FALSE,F
11843,11843,1.37E+18,9.25E+17,"Intriguing....
#yycbike #yycwalk https://t.co/pSPbJyHGIl",#yycbike #yycwalk,2021-03-11T20:22:44.000Z,,1,0,0,0,FALSE,F
8875,8875,1.39E+18,1.37E+18,"Alert, the bike talk in Calgary is heating up: Henry59lewis It’s a very comfortable bike for all day rides. But it’s got a sporting side, not full blown race bike, but definitely not a slug.Bob DegnanJust an everyday guy , gettin by. Trucker,Motorcyclist,Ocean Kayaker,Photographe",,2021-04-27T14:07:15.000Z,,0,0,0,0,FALSE,F
7875,7875,1.39E+18,1.27E+18,"We're feeling a #ChinookBlast, #throwback Tuesday moment with Andap and @calgaryparty50 🌆💜

📷: @jr_reporteryyc 
#iamdowntown #explorealberta #yycnow #yycliving #yycevents https://t.co/GFTWDWYPgS",#ChinookBlast #throwback #iamdowntown #explorealberta #yycnow #yycliving #yycevents,2021-05-11T16:47:08.000Z,,7,0,1,3,FALSE,F
835,835,1.43E+18,9.76E+17,"CMHC's new mortgage insurance guidelines may not make home buying easier
https://t.co/EwAW72jIEH
#calgaryrealtors #yyc #yycrealestate #yycrealtor #yycrealty #yychomes #calgaryrealtor #yycliving #calgary",#calgaryrealtors #yyc #yycrealestate #yycrealtor #yycrealty #yychomes #calgaryrealtor #yycliving #calgary,2021-08-26T19:00:57.000Z,,1,0,0,0,FALSE,F
11912,11912,1.37E+18,1.19E+18,"Grow customer lists with custom branded sign-up pages. These web pages can be connected to a website, posts on your social media platforms and emails.
Want to grow your customer list during this time? We can help!

#yyc #yycnow #yycliving #calgary #supportlocalyyc #shoplocal https://t.co/zBp6baT5tA",#yyc #yycnow #yycliving #calgary #supportlocalyyc #shoplocal,2021-03-10T16:00:08.000Z,,0,0,0,0,FALSE,F
7538,7538,1.39E+18,20282233,I am quite certain that there is an organization that helps with bike repair for kids in need. @bikecalgary @BikeBikeYYC can you help?  #yyc https://t.co/o87CadDMr7,#yyc,2021-05-16T15:16:59.000Z,,4,0,3,0,FALSE,F
1059,1059,1.43E+18,138913667,"One of the most important things cities can do to fight climate change is make it easier for more people to live in walkable, transit-supported, and mixed-use communities. Smart growth is climate action. #yycplan #yycvote https://t.co/g65okTqymn",#yycplan #yycvote,2021-08-23T18:21:40.000Z,,41,0,4,12,FALSE,A
2540,2540,1.42E+18,109375565,"Canadian commuting #yycbike #CinelliZydeco

@cinelliusa @TimHortons https://t.co/AU6Aj4stOz",#yycbike #CinelliZydeco,2021-07-30T14:25:48.000Z,,4,0,0,0,FALSE,F
14140,2141,1.48E+18,3000598092,"763 #yycbike trips were counted on street on Tue Jan 18

Busiest:
8th Ave at 8th St SW: 259
5th St Underpass: 168
5th St and 4th Ave: 103",#yycbike,2022-01-19T14:24:42.000Z,,1,0,0,0,FALSE,A
12185,186,1.50E+18,57060967,@brettbergie @thismombikes @asadyyc @nsit_ @Matticusssss @bclarkinAB @BigtimeYYC @theyarngeek Do you have any #yyc resources for Beltline peeps who are really interested in learning to bike but grew up rural and are terrified of biking in the city? And are roughly 25 years out of practice? Asking for me.,#yyc,2022-03-04T15:15:54.000Z,,4,0,2,0,FALSE,A
487,487,1.43E+18,15933148,We want your input on how to improve public spaces and mobility options around the future Ramsay-Inglewood LRT Station. Share your thoughts at https://t.co/oP2gBcOAmX before September 19.,,2021-09-01T20:10:58.000Z,,11,3,0,5,FALSE,F
20372,8373,1.44E+18,1.16E+18,"I booked one shoot at the very south end of the city today. They canceled on arrival, so I essentially got paid to bike for a couple hours. Had a great day, I would have been so mad had I driven! #yycbike #cargobike @UrbanArrowcom https://t.co/7szyWpm6sQ",#yycbike #cargobike,2021-09-20T00:58:05.000Z,,36,0,3,0,FALSE,F
15158,3159,1.48E+18,11818112,Frosty. #yycbike https://t.co/He0ZyUbXpv,#yycbike,2021-12-27T05:19:44.000Z,,8,0,0,0,FALSE,F
10020,10020,1.38E+18,18984207,"In the SW, expect light delays through the area. #yyctraffic #yycroads https://t.co/YXJz3bgfui",#yyctraffic #yycroads,2021-04-09T14:25:00.000Z,,0,0,1,0,FALSE,F
17681,5682,1.46E+18,78076856,With reference to #yycplan. https://t.co/stj424PSOZ,#yycplan,2021-11-08T15:03:53.000Z,,2,0,1,1,FALSE,F
20035,8036,1.44E+18,292057235,"Beautiful vista from one of many great parks in Calgary, Nose Hill Park. #yyc https://t.co/NBahqwLl8x",#yyc,2021-09-25T18:41:32.000Z,,36,1,1,1,FALSE,F
4813,4813,1.41E+18,103680135,"Early bird gets the worm. Have a great Friday, Calgary! (📸: kingsleykreative on Instagram) 
.
.
#calgarytower #yyc #yycliving #yycnow #mycalgarytower #travelalberta #albertatourism #exploreyyc #explorealberta #calgarydowntown #capturecalgary https://t.co/AEDrBCbRqM",#calgarytower #yyc #yycliving #yycnow #mycalgarytower #travelalberta #albertatourism #exploreyyc #explorealberta #calgarydowntown #capturecalgary,2021-06-25T14:52:07.000Z,,0,0,0,0,FALSE,F
14132,2133,1.48E+18,18984207,"INCIDENT in the SE on McKenzie Lake Blvd overtop of D'Foot Tr. Callers report emerg crews, including fire truck, on scene. #yyc #yyctraffic #yycroads #abroads #660traffic https://t.co/Nk3mRRiIiK",#yyc #yyctraffic #yycroads #abroads #660traffic,2022-01-19T15:34:16.000Z,,0,0,0,0,FALSE,A
4067,4067,1.41E+18,1685880318,"Taking care of local parks is everyones job, follow the basic back country rule, whatever you pack in you should pack out: https://t.co/0B8h1EndBz, https://t.co/bbSO0aBltq  #cleanup #riverbendyyc #summertime #summersafety #yyccommunity #yycca #yycliving #respect #share #community https://t.co/30pWshM8t7",#cleanup #riverbendyyc #summertime #summersafety #yyccommunity #yycca #yycliving #respect #share #community,2021-07-08T16:02:31.000Z,,2,0,0,0,FALSE,F
5786,5786,1.40E+18,197686873,"Beauty. #yyc #yycbike #coffeeoutside @ Calgary, Alberta https://t.co/ayxhF7DmtA",#yyc #yycbike #coffeeoutside,2021-06-11T15:53:22.000Z,,0,0,0,0,FALSE,F
8249,8249,1.39E+18,1354634546,Let’s do it #yyc #yycbike! 😃👍🏻 https://t.co/zmeAk75yLu,#yyc #yycbike,2021-05-06T19:04:56.000Z,,0,0,0,0,FALSE,F
18593,6594,1.45E+18,383929082,"@perce262 @Jroc4653 @BradWall306 @DuaneBratt Calgary has over 5000 parks totaling &gt;100,000 hectares of greenspace. Everyone can enjoy nature in Fish Creek Park, Nose Hill, Weasel Flats etc.  Not enuf? Go to Kananaskis/Banff.  🤷‍♂️",,2021-10-21T00:57:42.000Z,,1,0,1,0,FALSE,F
12463,464,1.50E+18,463302596,Catch us at the Calgary Farmers' Market this Saturday and Sunday! We'll be at the Community Space table at the entrance to the market spreading awareness about our programs and services ❤️ Come say hello 👋  #yycevents #yycliving #catsoftwitter https://t.co/83JFbk89NY,#yycevents #yycliving #catsoftwitter,2022-02-26T02:00:44.000Z,,11,0,0,3,FALSE,F
11641,11641,1.37E+18,69941209,Now accepting deposits on Breezer's all new big wheel #bikepacking bike - Thunder. #yycbike #yegbike https://t.co/aztSKdFfUD,#bikepacking #yycbike #yegbike,2021-03-14T15:30:48.000Z,,5,1,0,2,FALSE,F
20026,8027,1.44E+18,12933082,"Okay #yyc pals here are my #yycvote thoughts. Please reply. Change my mind! I think @JyotiGondek is a fantastic choice for Mayor. I don't like that she voted no on the 42nd Ave bike lane. I'm not a one-issue voter. She's obviously competant, courageous, and has empathy.",#yyc #yycvote,2021-09-25T20:20:40.000Z,,5,0,1,0,FALSE,A
6776,6776,1.40E+18,237145256,"When you've put on a little weight during the pandemic... and want to leave your apartment because it's nice outside.

#funnymemes #chadsuniverse #funny #yycliving @ Calgary, Alberta https://t.co/MpmwNDdFzz",#funnymemes #chadsuniverse #funny #yycliving,2021-05-28T14:30:52.000Z,"{'place_id': '53504716d445dcad', 'coordinates': {'type': 'Point', 'coordinates': [-114.057, 51.045]}}",0,0,0,0,FALSE,F
13753,1754,1.49E+18,1.49E+18,"Calgary Updates: #amazingday for #photography trying different ways to make images #ggeraldgarcia #garseeya #garseeyaphoto #yyc #yycliving #calgary #calgarylife  Calgary, Alberta https://t.co/kETOKr9Its",#amazingday #photography #ggeraldgarcia #garseeya #garseeyaphoto #yyc #yycliving #calgary #calgarylife,2022-01-28T05:20:38.000Z,,0,0,0,0,FALSE,F
5439,5439,1.41E+18,112794611,"Our Vegetable Lasagna is one of your favourites - fresh pasta layered with roasted local veggies, spinach, ricotta, tomato sauce, and mozzarella, served with an Italian Salad. Lemon Rosemary Chicken Skewer add on available #yycfood #yyceats #yyc #calgary #yycliving #yyctakeout https://t.co/UdZpaRLsH1",#yycfood #yyceats #yyc #calgary #yycliving #yyctakeout,2021-06-16T20:30:04.000Z,,4,0,1,0,FALSE,F
14041,2042,1.48E+18,1.14E+18,"Parks Canada is reviewing the draft ARP for the Banff Railway Lands! A public engagement process will follow. There will also be formal opportunities to comment on passenger rail from Calgary to Banff, a separate process. Stay tuned for more details.

https://t.co/itzGJjGKYi https://t.co/nOmDXhTlRM",,2022-01-21T16:06:56.000Z,,23,2,0,4,FALSE,F
5864,5864,1.40E+18,18984207,"N of #yyc, RCMP diverting traffic on the QEII/Hwy2 NB at Hwy587 for semi recovery. NB traffic re-routed onto Hwy2A. Expect delays/detour for several hours. #yyc #yyctraffic #yycroads #abroads https://t.co/AgjWU7WbeO",#yyc #yyc #yyctraffic #yycroads #abroads,2021-06-10T15:25:57.000Z,,0,0,1,0,FALSE,F
18753,6754,1.45E+18,103680135,"We still cant get over how beautiful the Aurora was last week! Did you get a chance to go out and see it? (📸: chromaticpixels on Instagram)
.
.
#yyc #yycliving #yycnow #downtowncalgary #capturecalgary #tourismcalgary #mycalgarytower #calgarytower #northernlights https://t.co/F8jtfzuFPN",#yyc #yycliving #yycnow #downtowncalgary #capturecalgary #tourismcalgary #mycalgarytower #calgarytower #northernlights,2021-10-18T16:11:05.000Z,,27,1,0,7,FALSE,F
11141,11141,1.37E+18,133493934,"@S_HastingsSimon I used to walk through every day on my way to campus. It's been amazing to see the changes, but I agree that bike infrastructure is completely missing. More generally, I also don't find it very pedestrian oriented, either. Car remains king in Calgary.",,2021-03-21T14:51:09.000Z,,2,0,0,0,FALSE,A
16032,4033,1.47E+18,1.28E+18,#AlwaysKeepFighting #yeg #yegbusiness #yegfit #yegfitness #yyc #yycbusiness #yycfit #yycfitness #yycliving #mentalhealthmatters #mentalhealth #endthestigma #workout #growth https://t.co/yzFtwsxG9Z,#AlwaysKeepFighting #yeg #yegbusiness #yegfit #yegfitness #yyc #yycbusiness #yycfit #yycfitness #yycliving #mentalhealthmatters #mentalhealth #endthestigma #workout #growth,2021-12-09T01:04:27.000Z,,0,0,0,1,FALSE,F
11659,11659,1.37E+18,87113355,"Okay, that’s enough biking this week. (Maybe) #yycbike https://t.co/QSq0ZcXxtf",#yycbike,2021-03-14T03:44:50.000Z,,21,1,1,0,FALSE,F
16295,4296,1.47E+18,3020109126,Check out Calgary Bike on @relivecc! #GetOutThere #relivegoals https://t.co/j6Fm4yhFpN,#GetOutThere #relivegoals,2021-12-04T02:42:04.000Z,,0,0,0,0,FALSE,F
2598,2598,1.42E+18,9.76E+17,"Check out my latest video Everything you need to know about buying a townhouse in 2021
https://t.co/G2bz4kcxsP
#calgaryrealtors #yyc #yycrealestate #yycrealtor #yycrealty #yychomes #calgaryrealtor #yycliving #calgary",#calgaryrealtors #yyc #yycrealestate #yycrealtor #yycrealty #yychomes #calgaryrealtor #yycliving #calgary,2021-07-29T16:01:15.000Z,,0,0,0,0,FALSE,F
10937,10937,1.37E+18,277727944,"Good morning, #YYC! Sunrise today on March 24, 2021 at 07:29AM, with a high of 8C. Have a great day! #calgary #weather #kxcalgary #yycnow #yycliving",#YYC #calgary #weather #kxcalgary #yycnow #yycliving,2021-03-24T13:21:53.000Z,,0,0,0,0,FALSE,F
6004,6004,1.40E+18,409679038,"My dad's Covid-19 hobby is walking in #yyc parks, and recording his walks to upload on YouTube. I have mad anxiety about this. Told him before not to go alone because there's racists everywhere, but feeling more nervous now.",#yyc,2021-06-08T10:55:08.000Z,,0,0,0,1,FALSE,A
6154,6154,1.40E+18,3000598092,"6836 #yycbike trips were counted on street on Fri Jun 04

Busiest:
5th at CPR: 1525
5th and 5th: 895
8th and 12th SW: 808
*Incomplete Data",#yycbike,2021-06-05T12:32:46.000Z,,0,0,0,0,FALSE,A
19346,7347,1.45E+18,2580824618,"What a fantastic idea, pocket-forests in schools, parks, along roadways the possibilities to creating greater bio-diversity is endless. #cdnmedia #Alberta #yyccc #yyc https://t.co/ddlSIRn0dp",#cdnmedia #Alberta #yyccc #yyc,2021-10-07T23:36:43.000Z,,0,0,0,0,FALSE,F
13017,1018,1.49E+18,3000598092,"1312 #yycbike trips were counted on street on Sat Feb 12

Busiest:
Stephen Ave.: 326
5th St Underpass: 255
12th Ave and 2nd St SW: 245",#yycbike,2022-02-13T14:22:31.000Z,,0,0,0,0,FALSE,F
17226,5227,1.46E+18,470062345,Every household I have ever been in has the same story. The only problem is that I am usually the one finishing off someone else's prized gastronomic possession. #yycliving #FirstWorldProblems https://t.co/EEtkIU9m5Q,#yycliving #FirstWorldProblems,2021-11-17T16:15:37.000Z,,0,0,0,0,FALSE,F
5065,5065,1.41E+18,380472373,"@DustinMorris13 #RajBhardwajMD is part of the Vipond Saxinger Marklund gang of #alberta #doctators
AND he is tied into all the #yyc bike lane babies too.
He flies under the radar.
BIG pal of #nenshi - his “medical” fact meister ! https://t.co/SQ1yf9bvi5",#RajBhardwajMD #alberta #doctators #yyc #nenshi,2021-06-21T21:52:04.000Z,,2,0,1,0,FALSE,F
14285,2286,1.48E+18,11818112,The Bow at night. Cranston hill was amazingly sketchy. #yycbike https://t.co/OSwb51U8em,#yycbike,2022-01-16T06:44:23.000Z,,5,0,0,0,FALSE,F
15267,3268,1.47E+18,3150873468,Alberta Parks is changing how you can book camping sites online https://t.co/rpZpeYEf9e,,2021-12-23T19:50:05.000Z,,0,0,0,0,FALSE,F
4789,4789,1.41E+18,18228708,"Some Calgary arenas and athletic parks are getting upgrades. City council has approved $154 million for six recreational projects. 
https://t.co/qQcuZsAhnr",,2021-06-25T19:44:28.000Z,,4,0,1,1,FALSE,F
18244,6245,1.45E+18,3000598092,"2815 #yycbike trips were counted on street on Tue Oct 26

Busiest:
8th Ave at 8th St SW: 844
5th St and 4th Ave: 441
12th Ave and 2nd St SW: 394",#yycbike,2021-10-27T14:26:59.000Z,,0,0,0,0,FALSE,A
12454,455,1.50E+18,23847371,"“A historic site in Yoho National Park will be dismantled and removed this spring because of effects caused by climate change, Parks Canada announced” https://t.co/yBkihamSIK",,2022-02-26T11:20:24.000Z,,0,0,0,0,FALSE,F
4974,4974,1.41E+18,365249229,Closed Parks - Branching Out Tree Program request at 121 Sierra Vista Ba SW https://t.co/LOxBVE9mpW. Completed - close sr. https://t.co/FerXpMROth,,2021-06-22T23:21:45.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-114.1764637, 51.0209327]}, 'place_id': '53504716d445dcad'}",0,0,0,0,FALSE,F
6478,6478,1.40E+18,18984207,"UPDATE:

Still slow and messy in the NW on Stoney Tr at Shaganappi Tr.  Detour remains in place for WB drivers at Shag. 

Heavier volume moves on to Symons Valley Rd (and Symons Valley Pkwy) &amp; Beddington Tr (and CHB.) #yyc #yyctraffic #yycroads #abroads https://t.co/nULMuxVXlh",#yyc #yyctraffic #yycroads #abroads,2021-06-01T17:50:54.000Z,,0,0,2,0,FALSE,F
